customer_id,customer_type,specialty,practice_size,monthly_patient_volume,scheduling_need,patient_communication_need,analytics_need,claims_automation_need,practice_management_need,willingness_to_pay,price_sensitivity
C01397,Small Practice,Psychiatry,5,321,0.935,0.54,0.654,0.51,0.457,102.63,0.71
C01398,Group Practice,Counseling,9,1187,0.66,0.682,0.188,0.551,0.702,181.84,0.519
C01399,Small Practice,Therapy,4,288,0.951,0.702,0.411,0.693,0.56,106.11,0.713
C01400,Solo Provider,Counseling,1,135,0.742,0.901,0.537,0.261,0.274,55.47,0.732
C01401,Solo Provider,Therapy,1,179,0.984,0.492,0.344,0.182,0.498,59.93,0.791
C01402,Solo Provider,Counseling,1,131,0.655,0.756,0.393,0.174,0.174,61.3,0.666
C01403,Large Practice,Counseling,34,2683,0.92,0.356,1.0,0.803,1.0,330.32,0.438
C01404,Solo Provider,Psychiatry,1,134,0.757,0.578,0.375,0.376,0.461,61.25,0.956
C01405,Solo Provider,Psychiatry,1,139,0.592,0.383,0.502,0.721,0.56,76.31,0.938
C01406,Solo Provider,Therapy,1,146,0.892,0.45,0.399,0.803,0.207,75.42,0.797
C01407,Large Practice,Psychiatry,19,2708,0.872,0.925,0.807,0.964,0.553,304.41,0.284
C01408,Solo Provider,Psychology,1,153,0.991,0.42,0.463,0.535,0.43,91.28,0.927
C01409,Group Practice,Psychology,14,838,0.868,0.767,0.657,0.379,0.755,192.15,0.511
C01410,Small Practice,Therapy,3,483,0.994,0.677,0.324,0.315,0.506,95.84,0.721
C01411,Group Practice,Therapy,6,1190,0.8,0.675,0.435,0.735,0.584,159.88,0.507
C01412,Large Practice,Psychology,25,3086,0.711,0.817,0.981,0.899,0.732,289.66,0.22
C01413,Group Practice,Psychology,8,663,0.866,0.564,0.511,0.945,0.727,197.89,0.362
C01414,Group Practice,Counseling,12,798,0.635,0.592,0.618,0.749,0.582,177.54,0.511
C01415,Solo Provider,Counseling,1,175,0.712,0.4,0.537,0.528,0.261,59.76,0.758
C01416,Small Practice,Psychology,2,499,0.964,1.0,0.071,0.607,0.529,114.33,0.628
C01417,Small Practice,Psychology,4,219,0.494,0.674,0.804,0.338,0.405,116.29,0.605
C01418,Small Practice,Psychology,2,543,0.724,0.656,0.222,0.766,0.333,111.19,0.636
C01419,Group Practice,Psychiatry,8,1393,0.851,0.759,0.601,0.649,0.326,183.92,0.435
C01420,Large Practice,Psychology,38,3274,0.593,0.492,1.0,1.0,1.0,326.97,0.082
C01421,Small Practice,Therapy,3,232,0.776,0.623,0.366,0.524,0.338,89.27,0.681
C01422,Solo Provider,Counseling,1,138,0.531,0.782,0.631,0.611,0.271,60.14,0.726
C01423,Solo Provider,Counseling,1,87,0.576,0.809,0.561,0.722,0.527,56.71,0.854
C01424,Solo Provider,Psychiatry,1,113,0.792,0.671,0.409,0.744,0.345,83.79,0.747
C01425,Solo Provider,Psychiatry,1,139,0.613,0.447,0.342,0.387,0.461,40.95,0.698
C01426,Solo Provider,Psychiatry,1,126,0.745,0.536,0.463,0.73,0.379,69.22,0.951
C01427,Solo Provider,Counseling,1,90,0.618,0.669,0.325,0.374,0.334,64.06,0.667
C01428,Solo Provider,Therapy,1,87,0.655,0.692,0.268,0.631,0.623,93.82,0.949
C01429,Small Practice,Psychiatry,5,376,0.647,0.738,0.489,0.264,0.563,87.7,0.627
C01430,Solo Provider,Psychology,1,78,0.668,0.652,0.469,0.745,0.175,56.3,0.785
C01431,Group Practice,Psychology,15,1050,0.616,0.588,0.832,0.905,0.841,203.54,0.286
C01432,Small Practice,Psychiatry,4,170,0.692,0.662,0.703,0.725,0.557,139.74,0.671
C01433,Solo Provider,Therapy,1,91,0.64,0.359,0.425,0.522,0.563,73.6,0.749
C01434,Solo Provider,Psychology,1,167,0.862,0.662,0.423,0.874,0.528,74.92,0.696
C01435,Solo Provider,Psychology,1,128,1.0,1.0,0.603,0.198,0.568,88.31,0.736
C01436,Large Practice,Counseling,29,2592,0.773,0.535,0.831,0.954,0.674,282.01,0.537
C01437,Solo Provider,Therapy,1,153,0.794,0.883,0.416,0.33,0.23,67.3,0.697
C01438,Small Practice,Therapy,3,213,0.764,0.716,0.619,0.466,0.293,101.16,0.666
C01439,Group Practice,Psychiatry,11,1102,0.593,0.766,0.438,0.557,0.717,191.24,0.337
C01440,Large Practice,Psychology,38,3866,0.462,0.381,1.0,1.0,1.0,327.72,0.421
C01441,Solo Provider,Therapy,1,164,0.575,0.499,0.583,0.754,0.213,44.19,0.929
C01442,Solo Provider,Therapy,1,119,0.684,0.613,0.47,0.367,0.435,76.96,0.806
C01443,Solo Provider,Psychiatry,1,62,0.939,0.673,0.342,0.319,0.623,79.96,0.957
C01444,Solo Provider,Psychiatry,1,162,0.822,0.885,0.372,0.517,0.202,84.16,0.787
C01445,Solo Provider,Psychology,1,135,0.862,0.674,0.061,0.401,0.383,62.65,0.778
C01446,Small Practice,Therapy,5,342,0.62,0.649,0.503,0.44,0.717,82.99,0.602
C01447,Group Practice,Counseling,12,1253,0.573,0.812,0.528,0.741,0.559,179.21,0.55
C01448,Small Practice,Therapy,5,561,0.739,0.581,0.236,0.458,0.87,113.23,0.468
C01449,Small Practice,Psychiatry,5,269,0.975,0.45,0.54,0.677,0.413,109.76,0.573
C01450,Solo Provider,Counseling,1,110,0.653,0.818,0.525,0.606,0.418,86.51,0.896
C01451,Group Practice,Psychology,15,1374,0.823,0.417,0.337,0.99,0.57,173.96,0.475
C01452,Small Practice,Counseling,4,456,0.593,0.766,0.433,0.491,0.31,111.67,0.767
C01453,Group Practice,Therapy,14,1361,0.803,0.606,0.609,0.66,0.698,194.47,0.361
C01454,Group Practice,Psychology,11,1031,0.727,0.656,0.602,0.713,0.306,187.63,0.62
C01455,Solo Provider,Therapy,1,162,0.603,0.656,0.381,0.563,0.377,53.89,0.823
C01456,Solo Provider,Psychology,1,107,0.872,0.554,0.068,0.486,0.73,62.1,0.885
C01457,Solo Provider,Psychiatry,1,124,0.692,0.772,0.202,0.366,0.428,58.29,0.959
C01458,Solo Provider,Counseling,1,73,0.587,0.041,0.577,0.604,0.478,68.87,0.87
C01459,Group Practice,Therapy,14,1691,0.667,0.567,0.6,0.36,0.42,150.57,0.434
C01460,Solo Provider,Counseling,1,137,0.399,0.59,0.446,0.459,0.011,39.51,0.955
C01461,Small Practice,Psychiatry,4,351,0.511,0.884,0.573,0.468,0.34,88.33,0.668
C01462,Small Practice,Psychology,5,464,0.618,0.744,0.598,0.459,0.132,84.19,0.625
C01463,Solo Provider,Psychology,1,97,0.662,0.544,0.271,0.714,0.3,65.87,1.0
C01464,Solo Provider,Therapy,1,61,0.753,0.657,0.516,0.698,0.534,84.15,0.623
C01465,Small Practice,Psychiatry,5,358,0.705,0.958,0.788,0.714,0.358,123.02,0.531
C01466,Small Practice,Psychology,5,537,0.396,0.846,0.487,0.252,0.51,98.68,0.741
C01467,Solo Provider,Counseling,1,177,0.957,0.53,0.639,0.255,0.43,78.08,0.839
C01468,Solo Provider,Counseling,1,70,0.924,0.504,0.543,0.28,0.161,66.44,0.742
C01469,Small Practice,Psychology,2,374,0.979,0.586,0.526,0.684,0.501,107.44,0.633
C01470,Solo Provider,Psychiatry,1,146,0.669,0.589,0.447,0.443,0.198,68.23,0.886
C01471,Group Practice,Psychiatry,14,928,0.755,0.575,0.566,0.676,0.685,169.69,0.426
C01472,Solo Provider,Psychiatry,1,100,0.589,0.653,0.576,0.259,0.408,59.01,0.822
C01473,Solo Provider,Psychiatry,1,162,0.59,0.675,0.634,0.716,0.199,42.05,0.781
C01474,Solo Provider,Psychiatry,1,113,0.716,0.758,0.701,0.208,0.205,43.83,0.814
C01475,Small Practice,Counseling,5,549,0.793,0.419,0.545,0.354,0.646,100.08,0.671
C01476,Small Practice,Psychiatry,4,586,0.758,0.894,0.394,0.473,0.309,79.82,0.806
C01477,Solo Provider,Therapy,1,74,0.643,0.637,0.414,0.553,0.259,77.71,0.906
C01478,Large Practice,Psychology,33,3080,0.8,0.586,0.953,1.0,0.843,313.59,0.393
C01479,Solo Provider,Psychology,1,82,0.671,0.716,0.502,0.315,0.277,59.8,0.695
C01480,Solo Provider,Psychiatry,1,72,0.787,0.392,0.424,0.552,0.48,53.19,0.735
C01481,Solo Provider,Psychology,1,73,0.692,0.752,0.5,0.362,0.631,72.91,0.79
C01482,Solo Provider,Counseling,1,111,0.866,0.753,0.512,0.316,0.532,81.85,0.876
C01483,Small Practice,Counseling,3,568,0.689,0.617,0.837,0.444,0.226,95.2,0.613
C01484,Solo Provider,Counseling,1,90,0.889,0.406,0.381,0.544,0.558,89.17,0.871
C01485,Small Practice,Psychology,5,356,0.669,0.804,0.32,0.269,0.586,115.99,0.671
C01486,Solo Provider,Therapy,1,91,0.893,0.771,0.46,0.547,0.42,66.21,0.714
C01487,Large Practice,Psychology,30,3169,0.636,0.386,0.944,1.0,1.0,311.94,0.353
C01488,Solo Provider,Counseling,1,112,0.848,0.664,0.147,0.709,0.234,51.81,0.687
C01489,Group Practice,Counseling,11,1793,0.766,0.463,0.512,0.632,0.629,167.18,0.478
C01490,Solo Provider,Counseling,1,97,0.608,0.838,0.473,0.383,0.471,61.95,0.838
C01491,Solo Provider,Counseling,1,108,0.81,0.763,0.645,0.633,0.336,74.34,0.631
C01492,Group Practice,Psychology,14,1696,0.708,0.108,0.762,0.513,0.705,180.91,0.62
C01493,Small Practice,Therapy,4,555,0.705,0.745,0.526,0.46,0.286,107.47,0.809
C01494,Small Practice,Psychiatry,2,236,0.76,0.826,0.346,0.538,0.462,133.47,0.779
C01495,Solo Provider,Psychiatry,1,134,0.601,0.435,0.329,0.38,0.0,63.11,0.732
C01496,Small Practice,Counseling,4,576,0.661,0.358,0.668,0.635,0.42,100.0,0.43
C01497,Group Practice,Counseling,9,1208,0.696,0.685,0.688,0.634,0.609,162.42,0.366
C01498,Small Practice,Psychiatry,3,505,0.802,0.743,0.515,0.481,0.436,109.13,0.688
C01499,Solo Provider,Psychiatry,1,138,1.0,0.484,0.949,0.298,0.426,75.59,0.681
C01500,Small Practice,Therapy,5,420,0.705,0.825,0.461,0.212,0.534,98.98,0.653
C01501,Small Practice,Therapy,3,164,0.761,0.503,0.551,0.738,0.713,113.07,0.79
C01502,Large Practice,Psychiatry,39,2436,0.64,0.566,1.0,0.916,1.0,337.26,0.204
C01503,Solo Provider,Therapy,1,103,0.863,0.523,0.351,0.738,0.274,55.31,0.643
C01504,Solo Provider,Psychiatry,1,97,0.829,0.787,0.351,0.405,0.469,67.03,0.932
C01505,Group Practice,Counseling,8,1396,0.831,1.0,0.397,0.482,0.418,166.14,0.533
C01506,Small Practice,Psychology,2,390,0.718,0.65,0.496,0.699,0.24,85.48,0.635
C01507,Small Practice,Psychology,3,268,0.671,0.842,0.494,0.461,0.367,82.87,0.822
C01508,Solo Provider,Therapy,1,101,0.705,0.535,0.539,0.502,0.406,66.47,0.812
C01509,Solo Provider,Counseling,1,68,0.506,0.682,0.2,0.398,0.441,90.33,0.919
C01510,Small Practice,Psychology,4,509,0.57,0.744,0.79,0.809,0.267,119.39,0.636
C01511,Solo Provider,Psychology,1,135,0.789,0.569,0.552,0.67,0.228,79.99,0.933
C01512,Solo Provider,Psychiatry,1,174,0.589,0.816,0.587,0.657,0.604,79.18,0.799
C01513,Small Practice,Psychology,3,588,0.867,0.834,0.698,0.377,0.548,99.86,0.752
C01514,Small Practice,Counseling,2,455,0.769,0.344,0.568,0.394,0.135,91.92,0.687
C01515,Group Practice,Psychology,13,1580,0.727,0.79,0.721,0.83,0.451,184.88,0.47
C01516,Solo Provider,Psychiatry,1,118,0.738,0.539,0.414,0.792,0.114,80.49,0.871
C01517,Solo Provider,Psychology,1,65,0.787,1.0,0.606,0.577,0.298,79.77,0.84
C01518,Large Practice,Counseling,40,1501,0.589,0.433,1.0,0.728,0.999,328.65,0.057
C01519,Solo Provider,Psychiatry,1,136,0.712,0.98,0.667,0.594,0.351,79.53,0.765
C01520,Solo Provider,Counseling,1,159,0.679,0.749,0.558,0.473,0.532,71.3,0.777
C01521,Solo Provider,Psychology,1,173,0.659,1.0,0.33,0.586,0.3,74.14,0.579
C01522,Small Practice,Therapy,3,236,0.748,0.828,0.53,0.592,0.274,100.67,0.721
C01523,Group Practice,Counseling,15,1413,0.824,0.854,0.897,1.0,0.736,214.68,0.501
C01524,Small Practice,Psychology,3,596,0.449,0.564,0.687,0.424,0.474,104.6,0.707
C01525,Small Practice,Psychiatry,3,315,0.751,0.574,0.75,0.729,0.346,111.33,0.827
C01526,Solo Provider,Therapy,1,159,0.449,0.636,0.71,0.373,0.358,51.18,0.664
C01527,Solo Provider,Counseling,1,179,0.689,0.5,0.281,0.407,0.629,76.22,0.796
C01528,Solo Provider,Counseling,1,89,0.864,0.45,0.34,0.642,0.273,85.82,0.87
C01529,Solo Provider,Therapy,1,65,0.646,0.614,0.386,0.409,0.294,64.51,0.798
C01530,Solo Provider,Psychology,1,73,0.843,0.645,0.633,0.411,0.188,70.96,0.77
C01531,Solo Provider,Therapy,1,121,0.919,0.702,0.578,0.745,0.251,105.14,0.779
C01532,Solo Provider,Psychiatry,1,178,0.828,0.742,0.599,0.285,0.271,70.18,0.699
C01533,Small Practice,Psychology,4,555,0.714,0.594,0.266,0.698,0.158,83.59,0.577
C01534,Small Practice,Therapy,4,366,0.73,0.872,0.276,0.453,0.16,98.79,0.589
C01535,Solo Provider,Psychology,1,70,0.382,0.749,0.319,0.305,0.378,59.31,0.863
C01536,Solo Provider,Psychiatry,1,158,0.536,0.632,0.356,0.615,0.529,68.5,0.901
C01537,Small Practice,Psychology,2,520,0.547,0.971,0.326,0.179,0.591,98.8,0.579
C01538,Small Practice,Counseling,2,344,1.0,0.978,0.712,0.539,0.533,123.54,0.645
C01539,Group Practice,Therapy,11,1359,0.938,0.567,0.563,0.553,0.577,184.75,0.411
C01540,Solo Provider,Counseling,1,148,0.819,0.923,0.477,0.889,0.537,78.0,1.0
C01541,Group Practice,Therapy,13,637,0.594,0.541,0.502,0.283,0.738,189.23,0.264
C01542,Solo Provider,Therapy,1,101,1.0,0.51,0.523,0.444,0.492,68.79,0.681
C01543,Solo Provider,Psychiatry,1,142,0.693,0.357,0.651,0.292,0.38,65.5,0.858
C01544,Solo Provider,Psychiatry,1,71,1.0,0.782,0.435,0.614,0.399,75.02,0.804
C01545,Solo Provider,Therapy,1,127,0.732,0.559,0.181,0.706,0.283,55.5,0.814
C01546,Solo Provider,Psychiatry,1,144,0.59,0.463,0.607,0.714,0.372,49.34,0.746
C01547,Solo Provider,Counseling,1,169,0.599,0.449,0.469,0.455,0.14,63.95,0.662
C01548,Small Practice,Psychology,4,373,0.777,0.676,0.667,0.407,0.457,98.76,0.714
C01549,Solo Provider,Psychology,1,71,0.869,0.35,0.34,0.222,0.258,68.43,0.785
C01550,Solo Provider,Therapy,1,124,0.611,0.371,0.283,0.565,0.5,79.89,0.758
C01551,Solo Provider,Therapy,1,61,0.558,0.58,0.419,0.772,0.388,80.53,0.62
C01552,Solo Provider,Psychiatry,1,137,0.663,0.489,0.595,0.846,0.495,83.52,0.638
C01553,Solo Provider,Counseling,1,116,0.761,0.478,0.658,0.587,0.565,78.09,0.694
C01554,Solo Provider,Counseling,1,135,0.737,0.916,0.251,0.279,0.511,79.77,0.799
C01555,Solo Provider,Therapy,1,157,0.579,0.659,0.568,0.548,0.1,65.62,1.0
C01556,Small Practice,Psychiatry,2,252,0.747,0.727,0.629,0.682,0.354,109.75,0.478
C01557,Group Practice,Psychiatry,9,1457,0.882,0.518,0.68,0.496,0.438,180.78,0.37
C01558,Solo Provider,Psychology,1,89,0.815,0.543,0.43,0.518,0.391,75.74,0.708
C01559,Small Practice,Therapy,3,370,0.782,0.647,0.583,0.466,0.286,94.98,0.693
C01560,Group Practice,Psychiatry,9,568,0.71,0.403,0.497,0.438,0.673,170.42,0.527
C01561,Large Practice,Counseling,27,4012,0.687,0.805,0.933,0.943,0.807,302.98,0.237
C01562,Small Practice,Psychiatry,4,469,0.866,0.935,0.534,0.383,0.29,81.5,0.788
C01563,Group Practice,Counseling,15,590,0.582,0.996,0.664,0.803,0.978,195.08,0.417
C01564,Group Practice,Psychology,13,992,0.55,0.591,0.562,0.443,0.552,167.12,0.495
C01565,Small Practice,Psychology,3,526,0.911,0.394,0.785,0.421,0.434,123.61,0.778
C01566,Solo Provider,Psychiatry,1,121,0.77,0.525,0.348,0.414,0.651,72.83,0.762
C01567,Solo Provider,Counseling,1,68,0.527,0.655,0.416,0.469,0.146,79.05,0.793
C01568,Solo Provider,Therapy,1,116,0.572,0.812,0.0,0.376,0.081,64.9,0.924
C01569,Solo Provider,Counseling,1,148,0.743,0.866,0.669,0.443,0.037,73.53,0.71
C01570,Solo Provider,Counseling,1,176,1.0,0.64,0.374,0.92,0.429,74.06,0.677
C01571,Solo Provider,Psychology,1,139,0.689,0.793,0.224,0.268,0.258,63.43,0.772
C01572,Small Practice,Counseling,5,399,1.0,0.517,0.478,0.439,0.602,104.4,0.763
C01573,Small Practice,Psychology,2,376,0.594,0.835,0.698,0.293,0.473,110.76,0.377
C01574,Group Practice,Psychology,10,1046,0.785,0.786,0.768,0.771,0.538,181.37,0.412
C01575,Solo Provider,Therapy,1,97,0.533,0.612,0.421,0.378,0.107,20.39,0.672
C01576,Solo Provider,Therapy,1,94,0.754,0.167,0.501,0.491,0.191,73.63,0.757
C01577,Small Practice,Therapy,3,585,0.712,0.712,0.372,0.707,0.465,133.47,0.625
C01578,Group Practice,Therapy,10,1141,0.447,0.58,0.97,0.453,0.54,183.62,0.573
C01579,Large Practice,Counseling,30,2901,0.811,0.655,0.781,0.934,0.83,317.17,0.252
C01580,Group Practice,Therapy,7,658,0.956,0.696,0.531,0.275,0.794,144.06,0.449
C01581,Group Practice,Therapy,9,849,0.692,0.482,0.725,0.175,0.405,175.75,0.42
C01582,Solo Provider,Counseling,1,176,1.0,0.606,0.534,0.979,0.369,62.13,0.847
C01583,Solo Provider,Psychiatry,1,175,0.593,0.698,0.501,0.527,0.303,87.08,0.824
C01584,Solo Provider,Counseling,1,101,1.0,0.618,0.398,0.375,0.771,86.98,0.813
C01585,Small Practice,Counseling,4,414,1.0,0.605,0.344,0.864,0.557,130.78,0.696
C01586,Group Practice,Psychology,6,1540,0.935,0.694,0.675,0.661,0.409,165.02,0.429
C01587,Solo Provider,Counseling,1,144,0.632,0.728,0.525,0.547,0.401,65.5,0.743
C01588,Small Practice,Counseling,4,424,0.682,0.473,0.525,0.427,0.114,93.74,0.875
C01589,Solo Provider,Therapy,1,159,0.917,0.555,0.72,0.316,0.394,99.91,0.691
C01590,Solo Provider,Therapy,1,118,0.824,0.731,0.461,0.6,0.572,75.49,0.867
C01591,Solo Provider,Psychiatry,1,136,0.778,0.995,0.402,0.197,0.204,51.06,0.698
C01592,Solo Provider,Psychology,1,71,0.696,0.695,0.501,0.388,0.517,87.54,0.853
C01593,Group Practice,Counseling,12,1077,0.648,0.885,0.671,0.78,0.674,188.5,0.438
C01594,Solo Provider,Therapy,1,95,0.68,0.496,0.143,0.394,0.398,70.26,0.909
C01595,Group Practice,Therapy,14,1211,0.598,0.618,0.514,0.308,0.37,196.85,0.587
C01596,Small Practice,Psychiatry,5,370,0.691,0.399,0.501,0.664,0.564,123.97,0.719
C01597,Solo Provider,Psychiatry,1,134,0.639,1.0,0.162,0.38,0.398,61.74,0.855
C01598,Solo Provider,Counseling,1,147,0.626,1.0,0.383,0.339,0.622,83.01,0.885
C01599,Group Practice,Psychiatry,11,531,0.494,0.665,0.388,0.673,0.646,175.88,0.558
C01600,Solo Provider,Counseling,1,107,0.564,0.824,0.566,0.376,0.448,68.72,0.909
C01601,Group Practice,Therapy,7,1082,0.727,0.749,0.43,0.413,0.554,192.19,0.532
C01602,Solo Provider,Therapy,1,125,0.8,0.432,0.771,0.691,0.067,61.36,0.697
C01603,Small Practice,Counseling,4,242,0.343,0.629,0.627,0.066,0.534,88.12,0.737
C01604,Group Practice,Therapy,7,1556,0.571,0.169,0.506,0.621,0.293,161.65,0.547
C01605,Solo Provider,Therapy,1,128,0.64,0.784,0.659,0.443,0.482,75.84,0.877
C01606,Solo Provider,Psychology,1,139,0.952,0.519,0.402,0.38,0.477,59.0,0.773
C01607,Large Practice,Therapy,26,3680,0.971,0.591,0.635,1.0,0.889,293.78,0.342
C01608,Solo Provider,Therapy,1,147,0.638,0.772,0.398,0.586,0.37,87.18,0.694
C01609,Solo Provider,Psychiatry,1,160,0.789,0.71,0.548,0.207,0.294,64.76,0.647
C01610,Solo Provider,Psychology,1,149,0.721,0.862,0.24,0.376,0.43,49.29,0.826
C01611,Solo Provider,Psychology,1,167,0.879,0.928,0.529,0.255,0.392,64.5,0.834
C01612,Small Practice,Psychology,3,471,0.683,1.0,0.612,0.583,0.542,120.1,0.803
C01613,Small Practice,Therapy,2,267,0.601,0.448,0.114,0.554,0.328,104.86,0.617
C01614,Solo Provider,Psychiatry,1,128,0.984,0.547,0.319,0.298,0.476,58.45,0.915
C01615,Group Practice,Psychiatry,6,1583,0.93,0.389,0.692,0.475,0.518,172.61,0.558
C01616,Solo Provider,Psychiatry,1,160,0.656,0.901,0.508,1.0,0.112,83.61,0.628
C01617,Solo Provider,Psychology,1,128,0.819,0.452,0.473,0.59,0.286,50.06,0.823
C01618,Small Practice,Therapy,3,228,0.917,0.427,0.3,0.738,0.207,100.39,0.734
C01619,Large Practice,Psychology,21,3278,0.92,0.817,0.807,0.386,0.835,272.92,0.193
C01620,Solo Provider,Counseling,1,157,0.701,0.992,0.427,0.27,0.588,78.47,0.873
C01621,Solo Provider,Psychology,1,148,0.958,0.489,0.256,0.655,0.329,53.45,0.783
C01622,Small Practice,Psychiatry,2,461,0.76,0.622,0.272,0.73,0.424,76.04,0.762
C01623,Group Practice,Psychiatry,7,1069,0.592,0.657,0.696,0.647,0.479,151.3,0.451
C01624,Solo Provider,Psychology,1,165,0.564,0.852,0.389,0.706,0.492,75.58,0.888
C01625,Solo Provider,Psychology,1,141,0.677,0.765,0.146,0.723,0.293,64.72,0.791
C01626,Small Practice,Psychiatry,4,455,0.503,0.677,0.599,0.2,0.227,104.56,0.74
C01627,Solo Provider,Therapy,1,106,0.745,0.527,0.572,0.308,0.347,62.44,0.669
C01628,Solo Provider,Psychology,1,64,0.813,0.728,0.379,0.697,0.225,60.28,0.796
C01629,Solo Provider,Psychology,1,145,0.811,0.766,0.66,0.526,0.0,83.45,0.757
C01630,Solo Provider,Therapy,1,158,0.412,0.731,0.544,0.388,0.331,69.99,0.715
C01631,Solo Provider,Psychology,1,94,0.708,0.44,0.464,0.387,0.587,66.22,0.889
C01632,Group Practice,Therapy,14,1644,0.852,0.619,0.774,0.919,0.528,207.99,0.615
C01633,Small Practice,Psychology,2,444,0.633,0.693,0.443,0.389,0.466,94.4,0.548
C01634,Small Practice,Psychology,4,219,0.495,0.769,0.476,0.769,0.385,95.66,0.609
C01635,Large Practice,Therapy,40,2818,0.707,0.784,1.0,1.0,1.0,313.28,0.201
C01636,Solo Provider,Psychology,1,132,0.547,0.757,0.599,0.668,0.238,72.04,0.892
C01637,Solo Provider,Therapy,1,79,0.609,0.621,0.536,0.398,0.413,77.62,0.945
C01638,Group Practice,Psychiatry,15,1167,0.735,0.553,0.599,0.419,0.658,184.2,0.518
C01639,Solo Provider,Psychology,1,105,0.71,0.892,0.6,0.507,0.675,70.11,1.0
C01640,Small Practice,Psychiatry,5,580,0.804,0.486,0.652,0.577,0.496,100.79,0.592
C01641,Small Practice,Counseling,4,334,0.923,0.819,0.611,0.607,0.076,100.86,0.575
C01642,Solo Provider,Counseling,1,89,0.538,0.345,0.318,0.52,0.375,86.86,0.891
C01643,Solo Provider,Counseling,1,169,0.674,0.974,0.228,0.159,0.235,60.57,0.881
C01644,Solo Provider,Therapy,1,94,0.531,0.519,0.279,0.301,0.601,84.79,0.786
C01645,Solo Provider,Therapy,1,122,0.774,0.691,0.597,0.555,0.516,59.71,0.855
C01646,Solo Provider,Therapy,1,82,0.81,0.631,0.348,0.63,0.506,66.44,0.752
C01647,Solo Provider,Psychology,1,136,0.429,0.606,0.584,0.415,0.582,65.97,0.779
C01648,Small Practice,Psychiatry,3,580,0.847,0.477,0.476,0.443,0.32,97.87,0.654
C01649,Group Practice,Psychology,6,582,0.698,0.75,0.566,0.811,0.413,178.15,0.42
C01650,Group Practice,Psychiatry,12,1132,0.775,1.0,0.483,0.904,0.492,193.65,0.584
C01651,Solo Provider,Therapy,1,108,0.79,0.623,0.427,0.389,0.369,67.58,0.782
C01652,Solo Provider,Psychology,1,65,0.703,0.877,0.607,0.516,0.752,76.29,0.742
C01653,Solo Provider,Psychology,1,85,0.482,0.577,0.733,0.45,0.139,67.62,0.887
C01654,Solo Provider,Psychology,1,169,0.655,0.469,0.437,0.606,0.357,59.86,0.839
C01655,Group Practice,Psychiatry,13,1487,0.7,0.523,0.666,0.59,0.677,190.3,0.537
C01656,Solo Provider,Psychology,1,64,0.455,0.476,0.37,0.377,0.287,67.6,0.893
C01657,Solo Provider,Counseling,1,72,0.789,0.709,0.46,0.707,0.269,56.63,0.805
C01658,Group Practice,Psychology,6,1334,0.496,0.473,0.552,0.521,0.418,182.5,0.42
C01659,Solo Provider,Counseling,1,175,0.529,0.426,0.338,0.5,0.445,75.12,0.862
C01660,Solo Provider,Psychiatry,1,116,0.641,0.944,0.047,0.523,0.433,45.0,0.987
C01661,Solo Provider,Therapy,1,121,0.637,0.406,0.195,0.477,0.493,56.93,0.921
C01662,Small Practice,Counseling,4,385,0.67,0.75,0.683,0.515,0.584,117.92,0.529
C01663,Small Practice,Psychiatry,4,402,0.84,0.437,0.479,0.599,0.488,123.46,0.662
C01664,Solo Provider,Therapy,1,165,0.664,0.346,0.558,0.606,0.87,80.17,0.903
C01665,Group Practice,Therapy,6,1022,0.653,0.673,0.581,0.238,0.488,182.31,0.46
C01666,Group Practice,Psychiatry,13,810,0.585,0.698,0.656,0.634,0.392,173.06,0.434
C01667,Group Practice,Therapy,14,1351,0.81,0.529,0.627,0.76,0.562,190.2,0.711
C01668,Solo Provider,Psychology,1,139,0.514,0.499,0.324,0.372,0.449,58.17,0.689
C01669,Solo Provider,Psychology,1,98,0.622,0.771,0.213,0.449,0.235,48.47,0.83
C01670,Group Practice,Psychiatry,15,1077,0.454,0.854,0.807,0.733,0.628,221.24,0.635
C01671,Solo Provider,Therapy,1,74,0.669,0.678,0.382,0.313,0.437,44.94,0.825
C01672,Small Practice,Therapy,4,448,0.742,0.542,0.41,0.62,0.663,118.26,0.69
C01673,Small Practice,Counseling,3,506,0.638,0.759,0.291,0.571,0.478,105.92,0.646
C01674,Solo Provider,Psychiatry,1,102,0.607,0.438,0.451,0.734,0.522,66.34,0.765
C01675,Small Practice,Therapy,3,181,0.634,0.702,0.654,0.921,0.28,114.18,0.715
